PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,COMP ID,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,                                      Group HMDB,CB41,CB42,CB43,CB56,CB58,CB59,CB61,CB62,CB63,CB46,CB47,CB48,CB49,CB50,CB51,CB52,CB53,CB54
2536,1-palmitoyl-2-linoleoyl-GPI (16:0/18:2),Lipid,Phosphatidylinositol (PI),52450,LC/MS Pos Late,1528,2730,852.5597,46891795,,,HMDB0009784,1.0664,1.0489,0.9659,1.0531,1.2902,0.7908,1.3818,0.7687,1.0663,0.9766,1.0111,0.9465,1.0829,1.0066,0.7981,0.9934,0.9704,0.8521
2283,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),Lipid,Phosphatidylcholine (PC),52461,LC/MS Pos Late,1539,2450,760.5851,6436017,26853-31-6;26853-31-6,C13875,HMDB0007972,0.7522,0.927,0.7612,1.2511,1.208,0.6424,1.4192,0.962,1.3716,0.9574,0.914,1.038,1.2322,1.0382,0.8894,1.2254,1.0389,0.7966
2408,1-palmitoyl-2-oleoyl-GPE (16:0/18:1),Lipid,Phosphatidylethanolamine (PE),19263,LC/MS Pos Late,1526,2600,718.5381,5283496,26662-94-2,,HMDB0005320,0.9644,1.0714,0.9411,0.4869,2.0354,0.6502,1.6449,1.3696,1.5405,0.9287,1.0356,0.7567,1.0966,0.7348,1.2737,1.4045,0.9494,0.9574
2534,1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*,Lipid,Phosphatidylinositol (PI),52669,LC/MS Pos Late,100009066,3140,854.5753,71296232,,,HMDB0009783,1.0055,1.0281,0.9292,0.9142,1.7391,0.5097,1.6139,0.9945,1.1011,0.8196,1.0183,0.7041,1.1574,1.2347,0.8123,1.2367,0.9617,0.7258
2279,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*,Lipid,Phosphatidylcholine (PC),52470,LC/MS Pos Late,100008984,2200,732.5538,6443788,,,HMDB0007969,0.6132,0.6499,0.5641,1.3178,1.4548,0.5333,2.1313,1.0318,1.7764,0.7883,0.9383,0.9891,1.3544,1.1186,0.9142,1.3479,1.0109,0.7781
2281,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),Lipid,Phosphatidylcholine (PC),52616,LC/MS Pos Late,100008921,2750,762.6007,24778686,59403-51-9,C03889,HMDB0007970,1.1506,1.1775,1.0283,0.9257,0.8563,0.7886,0.9816,1.0595,0.8173,0.9065,1.0578,1.1747,0.9839,1.0161,0.7151,1.0978,1.0716,0.8928
2582,1-palmitoyl-GPA (16:0),Lipid,Lysophospholipid,34428,LC/MS Neg,100001445,5600,409.2361,6419701,17618-08-5,C04036,HMDB00327,0.6775,0.9199,0.9458,0.5056,0.807,0.8307,1.3899,2.4394,1.1208,1.0435,0.5056,1,0.5056,1.1815,0.5056,0.8836,1.2357,1.2448
2600,1-palmitoyl-GPC (16:0),Lipid,Lysophospholipid,33955,LC/MS Pos Late,100001263,1525,496.3398,86554,17364-16-8,C04102,HMDB0010382,0.9602,1.0469,0.8724,1.1149,1.0001,0.8042,1.1807,0.8342,0.9937,0.9354,0.9414,1.0191,0.9999,1.0893,0.9498,1.3139,1.035,1.004
2662,1-palmitoyl-GPE (16:0),Lipid,Lysophospholipid,35631,LC/MS Pos Late,100001567,1544,454.2928,9547069,53862-35-4,,HMDB0011503,0.9841,0.9979,0.8241,1.1723,1.1661,0.7534,1.4399,0.8526,1.1623,1.0021,1.0245,0.9207,1.0845,0.9856,0.832,1.3769,1.1773,0.8436
2708,1-palmitoyl-GPG (16:0)*,Lipid,Lysophospholipid,45970,LC/MS Neg,100005717,5570,483.2728,3300276,,,,0.5375,0.5375,0.6831,1,0.5375,0.5375,1.4173,0.5375,0.7783,0.5915,1.2708,1.3345,0.7406,1.1535,1.2631,0.5375,0.6102,2.1929
2717,1-palmitoyl-GPI* (16:0),Lipid,Lysophospholipid,35305,LC/MS Neg,100001655,5564,571.2889,71296207,,,HMDB0061695,1.2425,0.6158,0.7789,1.5245,1.1145,0.6813,2.0487,1.5294,1.9784,1.0171,0.7311,1.3715,1.1081,0.9461,0.8963,0.9829,0.9037,0.6405
96,1-ribosyl-imidazoleacetate*,Amino Acid,Histidine Metabolism,61868,LC/MS Pos Early,100001668,2006,259.0925,440569,29605-99-0,C05131,HMDB0002331,2.634,2.1233,0.752,0.7405,1.0747,0.7832,1.8731,1.0742,2.4522,0.7911,0.8004,0.8327,0.8987,0.7646,0.9482,3.4156,1.1214,1.0518
2333,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),Lipid,Phosphatidylcholine (PC),42450,LC/MS Pos Late,100001869,2400,810.6007,16219824,35418-59-8,,HMDB0008048,0.8432,1.292,0.7523,0.858,0.8544,1.015,1.059,0.9646,0.8507,1.1189,0.895,1.1275,1.1784,1.0982,0.7434,1.0933,1.0821,0.985
2438,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),Lipid,Phosphatidylethanolamine (PE),52447,LC/MS Pos Late,100008977,2475,768.5538,5289133,,C05210,HMDB0009003,0.6639,1.2135,0.6893,0.7424,1.4102,0.9914,1.4511,1.3834,1.4272,1.0086,0.7152,0.7491,1.1536,0.8049,0.839,1.6957,1.3772,0.7918
2556,1-stearoyl-2-arachidonoyl-GPI (18:0/20:4),Lipid,Phosphatidylinositol (PI),52449,LC/MS Pos Late,100000616,3000,904.591,,383907-33-3,,HMDB0009815,0.8834,1.2631,0.8908,1.0497,1.0728,0.79,1.2696,0.8811,1.0171,0.9254,0.9689,1.0216,1.1103,1,0.8241,0.79,1.0581,0.8647
2508,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),Lipid,Phosphatidylserine (PS),52235,LC/MS Pos Late,100001872,2565,812.5436,24779545,,,HMDB0012383,1.3902,1.09,1.3391,0.5395,0.4462,1.1578,0.5582,2.113,1.1689,0.6767,1.6872,0.91,0.5336,0.2631,1.3762,0.4864,0.7218,1.165
2339,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),Lipid,Phosphatidylcholine (PC),52611,LC/MS Pos Late,100008916,2300,834.6013,24778876,59403-52-0,,HMDB0008057,0.9358,1.261,0.9385,1.0742,0.9898,0.9832,1.0511,1.066,1.0102,0.9038,0.8174,1.0474,1.1056,0.9177,0.5238,1.0636,1.0952,0.611
2442,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*,Lipid,Phosphatidylethanolamine (PE),52466,LC/MS Pos Late,100008992,2375,792.5538,9546798,,,HMDB0009012,0.4394,1.284,0.7355,0.8355,1.0752,1.1883,0.7606,1.1052,1.2531,1.1637,0.5706,0.8385,1.265,0.9248,0.7332,1.7889,1.2032,0.7327
2325,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,Lipid,Phosphatidylcholine (PC),52452,LC/MS Pos Late,100008980,2450,786.6007,6441487,,,HMDB0008039,0.9949,1.1223,0.9647,0.9543,1.0051,0.9035,1.0875,0.8794,1.0618,1.0402,0.9186,1.0373,1.0356,1.1028,0.8298,0.9824,0.9414,1.0537
2429,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,Lipid,Phosphatidylethanolamine (PE),52446,LC/MS Pos Late,100008976,2575,744.5538,9546749,,,HMDB0008994,0.7738,1.1354,0.7138,0.5148,1.422,0.7901,1.4764,1.1016,1.4041,1.0488,0.7149,0.6498,0.93,0.6739,0.9709,1.2329,1.0291,1.0319
2543,1-stearoyl-2-linoleoyl-GPI (18:0/18:2),Lipid,Phosphatidylinositol (PI),52468,LC/MS Pos Late,100008994,3185,880.591,,,,HMDB0009809,1.1668,1.1082,1.1999,0.9096,1.3391,0.8967,1.3551,0.9104,1.0302,1.0382,0.8739,1.0037,0.9439,0.9625,0.9691,1.1599,0.9963,0.9883
2322,1-stearoyl-2-oleoyl-GPC (18:0/18:1),Lipid,Phosphatidylcholine (PC),52438,LC/MS Pos Late,100008904,2644,788.6164,24778825,56421-10-4,,HMDB0008038,0.6974,0.985,0.6495,1.0261,1.0749,0.5461,1.6226,1.2468,1.2391,0.9041,0.8681,1.015,1.2465,0.9266,0.6467,1.1922,1.0194,0.6321
2425,1-stearoyl-2-oleoyl-GPE (18:0/18:1),Lipid,Phosphatidylethanolamine (PE),42448,LC/MS Pos Late,100001856,2950,746.5694,9546742,,,HMDB0008993,0.7908,1.0821,0.8363,0.4611,1.4596,0.7138,1.5696,1.2992,1.3809,0.9696,0.8306,0.7283,0.9928,0.5967,1.0441,1.2714,1.0072,1.0643
2527,1-stearoyl-2-oleoyl-GPG (18:0/18:1),Lipid,Phosphatidylglycerol (PG),52623,LC/MS Polar,100001866,717,775.5495,24779551,322647-48-3,,HMDB0010604,0.8233,0.9532,0.9865,1.0044,1.0566,0.9315,0.6108,0.9998,0.8045,1.3439,1.0225,1.3331,1.6055,1.1086,0.7115,1.0002,0.8474,1.0361
2542,1-stearoyl-2-oleoyl-GPI (18:0/18:1)*,Lipid,Phosphatidylinositol (PI),52726,LC/MS Pos Late,100009181,3711,882.6066,,,,,1,1.0373,1.085,0.6789,0.9408,0.602,2.1233,0.7973,1.3273,0.6175,0.602,0.602,0.9758,0.801,1.0853,1.2763,0.602,1.0709
2611,1-stearoyl-GPC (18:0),Lipid,Lysophospholipid,33961,LC/MS Pos Late,100001271,1606,524.3711,497300,19420-57-6,,HMDB0010384,1.1528,1.2392,0.8965,1.0857,0.9484,0.8777,1.1722,0.9626,0.9786,0.936,0.915,1.0214,1.0396,1.0232,0.7923,1.2389,1.0692,0.9718
2669,1-stearoyl-GPE (18:0),Lipid,Lysophospholipid,42398,LC/MS Pos Late,100001461,1626,482.3241,9547068,69747-55-3,,HMDB0011130,1.0124,1.0406,0.7525,1.0125,1.0704,0.8037,1.5271,0.9957,1.1301,0.9627,0.8159,0.88,1.0043,0.8611,0.7762,1.3022,1.1607,0.8634
2721,1-stearoyl-GPI (18:0),Lipid,Lysophospholipid,19324,LC/MS Neg,100000656,5794,599.3202,71581135;42607495,796963-93-4,,HMDB0240261,0.9707,0.9284,0.7016,1.1194,0.9827,0.787,1.6066,1.5376,1.3721,1.0597,0.8832,1.2204,1.0625,0.9409,0.9908,0.9967,1.0033,1.1578
1531,10-heptadecenoate (17:1n7),Lipid,Long Chain Monounsaturated Fatty Acid,33971,LC/MS Neg,100001278,5555,267.233,5312435,29743-97-3,,HMDB0060038,0.89,0.6198,1.1502,1.2143,0.6824,0.9706,1.1556,1.2107,0.7474,0.8762,0.8653,1.1174,0.9735,1.2135,1.0265,0.6022,1.1695,1.4455
1540,10-nonadecenoate (19:1n9),Lipid,Long Chain Monounsaturated Fatty Acid,33972,LC/MS Neg,100001277,5780,295.2643,5312513,73033-09-7,,HMDB0013622,0.9739,0.5086,1.2425,1.1547,0.7006,0.8891,1.2128,1.2642,0.7617,0.7461,0.7794,1.0261,0.9507,1.1727,1.3102,0.4629,1.0876,1.7634
1500,10-undecenoate (11:1n1),Lipid,Medium Chain Fatty Acid,32497,LC/MS Neg,100001197,5085.8,183.1391,14891,1333-28-4,C13910,HMDB0033724,0.5268,0.4129,0.4129,0.463,1.1683,1.2173,1.148,1.0429,0.6786,0.4968,0.4129,0.7889,1.0092,0.9908,1.082,0.4129,0.4129,4.4977
2030,"12,13-DiHOME",Lipid,"Fatty Acid, Dihydroxy",38395,LC/MS Neg,62,5137,313.2384,10236635,263399-35-5,C14829,HMDB0004705,0.7891,0.9461,1.2976,0.9331,0.9614,1.3038,1.1165,0.8903,0.8309,0.9484,1.5044,1.046,0.9027,1.0386,1.5145,0.606,1.3455,1.8901
2141,12-HETE,Lipid,Eicosanoid,37536,LC/MS Neg,100002167,5326,319.2279,5283155,71030-37-0;73837-14-6,C14777,HMDB0006111,1.064,0.7347,1.6191,0.8197,0.1804,2.1606,1.1714,1.1703,0.8877,0.936,2.1035,0.6003,0.6176,0.601,2.8595,0.4973,1.1782,1.3203
3494,12-ketolithocholate,Lipid,Secondary Bile Acid Metabolism,63118,LC/MS Neg,100020859,5130,389.2697,3080612,5130-29-0,,HMDB0000328,0.6277,0.6735,1.0653,0.0727,2.0419,0.7589,1.0203,1.1057,0.674,1.0025,1.8694,1.1999,0.8864,2.1086,0.9975,0.1317,0.627,1.1376
2014,13-HODE + 9-HODE,Lipid,"Fatty Acid, Monohydroxy",37752,LC/MS Neg,100002196,5275,295.2283,5312830;1424;5282947;5282944;5282945,,"C14767,C14762","HMDB0004667,HMDB0004670",1.1204,1.0627,2.0161,1.6209,0.532,1.1499,0.7006,0.9373,1.4487,1.6155,0.8582,1.7663,0.9358,1.4427,0.6286,0.3878,0.8763,0.7623
2010,16-hydroxypalmitate,Lipid,"Fatty Acid, Monohydroxy",39609,LC/MS Neg,100002953,5236.2,271.2279,10466,506-13-8,C18218,HMDB0006294,0.8104,0.5861,1.1759,0.9544,1.1888,0.8343,1.0877,1.339,0.9946,0.8702,0.9486,1.0044,0.9956,1.0152,1.822,0.2462,1.4087,1.8109
1653,18-methylnonadecanoate (i20:0),Lipid,"Fatty Acid, Branched",62781,LC/MS Neg,100019953,6170,311.2956,4383090,,,,1.0728,0.4309,1.4132,0.7631,0.404,0.5287,0.5484,1.2315,0.377,0.772,1.1351,1.0897,0.9542,1.0458,1.3174,0.4151,1.1181,1.7881
4260,2'-deoxycytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",15949,LC/MS Pos Early,100000125,2193,228.0979,13711,951-77-9,C00881,HMDB0000014,0.6114,0.5746,0.7992,1.0201,1.2262,1.198,1.5073,1.7258,1.0334,0.9799,0.739,0.7671,0.6377,0.735,1.3437,0.8824,1.7318,1.0988
4233,2'-deoxyuridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",1412,LC/MS Polar,536,1100,273.0728,13712,951-78-0,C00526,HMDB0000012,0.7646,0.8067,0.7087,1.2371,1.2287,1.0301,1.19,1.2728,0.979,1.3274,0.9322,1.0009,0.9709,0.9918,0.9593,0.9991,1.368,1.1416
4262,2'-O-methylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",57554,LC/MS Pos Early,100010895,2411,258.1085,150971,2140-72-9,,,0.9857,1.0551,0.7459,0.8291,1.0755,0.8806,1.5213,1.2543,1.1677,0.7413,1.2474,0.9338,0.7556,0.7048,0.6573,1.2203,1.0143,1.3736
4221,2'-O-methyluridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",57655,LC/MS Neg,100010896,1831,257.0779,102212,2140-76-3,,,0.9815,0.8113,0.8223,0.7303,0.9791,0.9777,1.1064,0.9953,0.7644,1.1293,1.8161,1.2501,1.0047,1.3322,0.6848,1.383,1.0777,1.3212
429,"2,3-dihydroxy-2-methylbutyrate",Amino Acid,"Leucine, Isoleucine and Valine Metabolism",57547,LC/MS Polar,100010869,1318,133.0506,301941,14868-24-7,,HMDB0029576,1.1801,1.0231,0.5827,0.5284,1.1126,0.832,2.464,1.3567,1.6044,1,0.8671,0.8218,0.6282,0.8743,0.5284,1.0125,0.6884,1.2388
448,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",62805,LC/MS Neg,100020893,1156,177.0227,,,,HMDB0240388,1.1024,1.4247,0.6785,0.9985,1.0015,0.7067,1.4275,1.215,1.2636,0.7551,0.9451,0.9676,0.8735,0.7547,0.5661,1.9172,1.1886,1.1007
4769,"2,3-dihydroxyisovalerate",Xenobiotics,Food Component/Plant,38276,LC/MS Polar,100002417,1050,133.0506,677,1756-18-9,C04039,HMDB0012141,0.9825,0.95,0.9124,0.8489,1.0587,0.6787,1.1627,1.2297,1.0175,1.1416,1.3786,0.9451,0.8141,1.0458,0.6322,1.232,1.1269,0.8009
1231,"2,3-diphosphoglycerate",Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",15664,LC/MS Neg,1227,555,264.952,186004,102783-53-9,C01159,HMDB0001294,1.8581,1.4171,1.9776,0.1365,0.1365,0.346,0.1365,1.6478,1.0024,0.2441,1,1.2869,0.3899,0.1365,1.9875,0.9357,0.6572,0.9115
6174,"2,4-di-tert-butylphenol",Xenobiotics,Chemical,64328,LC/MS Neg,100021918,5749,205.1597,,96-76-4,,,0.8983,1.1098,0.9967,1.0276,0.9695,1.0033,2.1478,1.3782,0.6484,1.0294,0.968,1.2773,0.9557,1.0346,0.9516,0.8507,1.1547,0.8471
5958,"2,6-dihydroxybenzoic acid",Xenobiotics,Drug - Topical Agents,63042,LC/MS Polar,100020837,729,153.0193,9338,303-07-1,,HMDB0013676,1.2995,1.3537,1.48,0.9957,1.4201,0.6874,1.474,1.0513,1.3654,0.967,0.8128,0.8418,0.4654,0.7472,1.4114,1.0043,0.956,0.9462
4567,2-(4-hydroxyphenyl)propionate,Xenobiotics,Benzoate Metabolism,35632,LC/MS Neg,100001622,1797.3,165.0557,102526,938-96-5,C03080,HMDB0041683,0.8886,0.7544,1.1598,0.8652,1.0654,0.9208,1.5556,1.1268,1.2617,0.9169,1.1685,0.8599,0.9346,1.0914,0.9242,0.9165,1.5306,1.5029
5246,2-acetamidophenol sulfate,Xenobiotics,Food Component/Plant,48580,LC/MS Neg,100006190,2251,230.0129,181671,40712-60-5,,,1.4157,0.7267,0.8253,0.7783,1.0539,0.8739,1.8546,1.4542,0.9936,0.7121,1.0064,0.49,0.5555,0.7958,2.2764,1.4974,1.3316,1.3578
4551,2-amino-p-cresol sulfate,Xenobiotics,Benzoate Metabolism,37180,LC/MS Neg,100001801,2320,202.018,,,,,1.5438,1.9116,0.6848,1.2623,1.0388,0.7188,1.9306,1.4683,0.6804,1.6281,0.9612,0.7686,0.9603,0.8273,0.9219,2.3545,1.3562,0.5886
123,2-aminoadipate,Amino Acid,Lysine Metabolism,6146,LC/MS Polar,381,3500,160.0615,92136,542-32-5;1118-90-7,C00956,HMDB0000510,1.3912,1.8724,0.5792,0.4981,0.9743,0.5721,1.2545,1.129,1.5956,0.9283,1.0064,0.925,0.9936,1.0358,0.3229,1.3803,0.8713,1.5721
1750,2-aminoheptanoate,Lipid,"Fatty Acid, Amino",43761,LC/MS Pos Early,100004542,3160,146.1176,227939,1115-90-8,,HMDB0094649,1.5561,1.0307,1.6926,1.2307,1.2527,1.1694,1.4501,1.604,0.9963,0.7828,1.0037,0.855,0.6628,0.887,0.634,0.7158,0.9296,0.8218
1755,2-aminooctanoate,Lipid,"Fatty Acid, Amino",43343,LC/MS Neg,100004227,3385,158.1187,69522,644-90-6,,HMDB0000991,0.3545,0.5281,0.9901,1.1944,0.7433,0.879,1.0573,0.997,0.9624,1.003,0.6689,1.0164,1.1695,1.1531,1.2162,0.4119,1.0113,1.3101
5247,2-aminophenol sulfate,Xenobiotics,Food Component/Plant,43266,LC/MS Neg,100004322,1677,188.0023,181670,,,HMDB0061116,1.1593,0.736,0.9675,1.0056,1.2538,0.6543,1.5628,1.1602,0.9944,0.8705,0.952,0.9053,0.5269,0.7536,1.0115,1.2445,1.1075,1.0524
2873,2-arachidonoylglycerol (20:4),Lipid,Monoacylglycerol,19266,LC/MS Neg,100000584,6170,303.2329,5282280,53847-30-6,C13856,HMDB0004666,1.0172,1.3753,0.9825,1.018,0.6104,1.11,1.1794,0.6104,0.6104,0.6104,0.7035,1,1.1129,0.9451,0.6104,0.9001,0.9272,0.6104
1828,2-butenoylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine),61785,LC/MS Neg,100016110,1380,142.051,6303498,71428-89-2,,,3.768,4.9369,0.6277,0.7543,1.0773,0.6253,1.323,0.9227,0.8708,0.7213,2.2894,0.8009,0.7833,0.7778,1.453,8.879,1.3008,1.5941
395,2-hydroxy-3-methylvalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",36746,LC/MS Neg,100001541,1800,131.0714,164623,488-15-3,,HMDB0000317,0.7823,0.6841,0.7868,1.4261,1.0903,0.816,1.1247,0.8403,1.1408,1.0019,0.7784,0.7119,1.1742,1.0399,0.8796,0.9981,1.3088,1.3816
1667,2-hydroxyadipate,Lipid,"Fatty Acid, Dicarboxylate",31934,LC/MS Polar,100001153,3000,161.0455,193530,18294-85-4,C02360,HMDB0000321,0.7813,1.7219,0.5027,0.9979,1.0021,0.4451,2.4262,1.6392,2.8078,0.6928,0.8502,0.8172,1.1625,0.7191,0.4663,2.8445,1.1838,2.7959
1973,2-hydroxyarachidate*,Lipid,"Fatty Acid, Monohydroxy",61700,LC/MS Neg,100019892,5990,327.2905,5225199,,,,0.6514,0.5598,0.9722,1.3183,1.003,0.8026,1.2357,1.4294,1.0143,0.8031,0.6001,1.2366,1.1396,0.997,1.3967,0.5079,0.9614,2.0089
582,2-hydroxybutyrate/2-hydroxyisobutyrate,Amino Acid,Glutathione Metabolism,52281,LC/MS Polar,100008928,1258,103.0401,4277439;440864,,"C21297,C05984","HMDB0000729,HMDB00008",2.0859,2.0816,0.8129,0.5737,0.9221,0.7297,1.4085,0.9987,1.0773,0.7768,1.1012,0.9473,0.6967,1.0013,1.1037,3.0689,0.8368,2.9135
1962,2-hydroxydecanoate,Lipid,"Fatty Acid, Monohydroxy",42489,LC/MS Neg,100004089,4840,187.134,21488,5393-81-7,,HMDB0094656,0.5979,0.4081,0.7309,0.9156,0.9931,1.0069,1.0881,1.0903,0.7161,1.1478,0.8493,1.0392,0.9856,1.2056,1.9746,0.3571,1.2675,2.7526
1663,2-hydroxyglutarate,Lipid,"Fatty Acid, Dicarboxylate",52294,LC/MS Pos Early,100002070,958,166.071,43,40951-21-1,C02630,HMDB0059655,1.1944,0.4839,0.7332,0.5084,1.2514,0.7435,2.2151,1.7998,1.2916,0.3275,1.0781,0.5614,0.5835,0.4661,0.9219,1.7702,1.8161,1.3593
4463,2-hydroxyhippurate (salicylurate),Xenobiotics,Benzoate Metabolism,18281,LC/MS Neg,1869,2184,194.0459,10253,487-54-7,C07588,HMDB0000840,2.4636,1.8612,1.1105,4.8597,0.6755,0.5154,1.2342,0.6338,0.8025,0.4885,1,0.4381,0.4381,0.4381,0.4381,1.1079,0.4381,0.4381
1960,2-hydroxyoctanoate,Lipid,"Fatty Acid, Monohydroxy",22036,LC/MS Neg,100000743,3736.8,159.1027,5312860;6995013;94180,617-73-2,,HMDB0002264,0.5104,0.592,0.6536,1.2488,1.0611,0.751,1.115,1.3056,1.0508,0.5104,0.7309,1.0162,0.7894,0.9799,1.4841,0.9977,1,2.2147
1709,2-hydroxysebacate,Lipid,"Fatty Acid, Dicarboxylate",63357,LC/MS Neg,100020378,1324,217.1081,128458,103963-71-9,,HMDB0000424,1.145,0.6358,1.0263,0.7789,0.8329,0.7092,1.1742,1.3985,1.0058,0.4774,1.7149,0.8259,0.9214,0.7952,1.2959,0.9986,1.0014,1.6008
2872,2-linoleoylglycerol (18:2),Lipid,Monoacylglycerol,32506,LC/MS Neg,100000987,6250,279.2329,5365676,3443-82-1,,HMDB0011538,1.3423,1.2914,1.4673,1.549,0.5783,1.2589,1.4163,0.1568,0.0855,0.3377,0.9057,1.2665,0.4495,1.2352,0.3517,0.8212,1.0943,0.6407
4581,2-methoxyhydroquinone sulfate (1),Xenobiotics,Benzoate Metabolism,64049,LC/MS Neg,100021839,1505,218.9969,,,,,0.6792,0.8877,1.3555,0.9833,2.1466,0.737,2.2841,1.0167,1.8123,0.5895,1.1789,0.5622,0.9195,1.1495,0.5744,1.6538,3.853,0.4734
4582,2-methoxyhydroquinone sulfate (2),Xenobiotics,Benzoate Metabolism,64050,LC/MS Neg,100021840,1619,218.9969,,,,,1.0295,0.9705,0.3361,0.7956,1.3287,0.6178,1.1611,0.4907,1.5348,0.3361,1.2829,0.3361,0.3361,0.734,0.3361,1.5192,2.295,0.6397
397,2-methylbutyrylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",45095,LC/MS Pos Early,100001509,3050,246.17,6426901,31023-25-3,,HMDB0000378,0.7956,0.5395,0.6786,0.9905,1.2781,1.0521,1.3502,1.9141,0.8007,1.0095,0.7355,0.803,0.6194,0.9471,1.628,1.804,1.1947,1.792
399,2-methylbutyrylglycine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",31928,LC/MS Neg,100001155,1884,158.0823,193872,52320-67-9,,HMDB0000339,2.1533,1.8775,0.4261,1.3669,0.7615,0.3091,1.7126,1.0163,1.0068,0.8196,1.5515,0.8803,0.9932,0.9168,0.8664,9.5033,1.1336,0.6381
16,2-methylserine,Amino Acid,"Glycine, Serine and Threonine Metabolism",53229,LC/MS Pos Early,100009246,1652,120.0655,94309,,C02115,,1.0431,0.8664,1.0065,0.5105,0.9666,0.7766,1.1256,0.9974,1.2912,1.0131,0.7993,1.0793,0.9326,1.0026,0.4793,1.0387,0.7532,1.0152
6172,2-naphthol sulfate,Xenobiotics,Chemical,62520,LC/MS Neg,100020515,3658,223.0071,74428,,,,2.6618,1.5902,2.191,2.9484,2.7065,2.614,0.7882,0.6501,1.9822,0.7097,0.6606,0.9616,0.911,0.8356,0.3071,0.612,1.2541,1.0384
4349,2-O-methylascorbic acid,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,63990,LC/MS Polar,100003258,1512,189.0405,54726398,17860-87-6,,HMDB0240294,0.7498,1.0877,0.4596,0.7162,0.8968,0.6193,1.6298,1.6202,1.3972,1.1464,0.6657,1.084,1.0997,0.9388,0.5306,1.9699,1.0612,0.8938
2871,2-oleoylglycerol (18:1),Lipid,Monoacylglycerol,21232,LC/MS Neg,100000943,6500,281.2486,5319879,3443-84-3,,HMDB0011537,1.364,1.5111,1.6296,1.7447,0.7532,0.9056,1.5503,0.3231,0.3296,0.6166,0.8209,2.3626,0.7989,1.8824,0.4063,1.0788,1.0259,0.9741
4778,2-oxindole-3-acetate,Xenobiotics,Food Component/Plant,40479,LC/MS Neg,100003109,2076,190.051,3080590,2971-31-5,,HMDB0035514,0.6193,0.8499,0.6193,0.6193,0.6193,0.6636,1.0589,1.0512,0.9488,0.6261,2.123,0.6367,1.1061,1.3631,0.6193,0.9382,1.1799,1.7212
125,2-oxoadipate,Amino Acid,Lysine Metabolism,38347,LC/MS Polar,92,2635,159.0299,71,3184-35-8,C00322,HMDB0000225,0.6581,1.7511,0.5346,0.4806,0.9118,0.543,3.0617,1.7644,2.61,0.6087,0.7229,1.0882,1.2373,0.8918,0.5273,4.2095,1.4187,3.6169
491,2-oxoarginine*,Amino Acid,Urea cycle; Arginine and Proline Metabolism,55072,LC/MS Pos Early,100002784,1760,174.0873,558,04/10/3715,C03771,HMDB0004225,1.6664,1.2598,0.9002,0.9015,1.1655,0.9337,1.1282,0.9564,0.9234,1.1032,0.8416,1.0436,0.862,0.9303,0.8075,1.5714,1.178,1.1964
2603,2-palmitoleoyl-GPC* (16:1)*,Lipid,Lysophospholipid,47118,LC/MS Neg,100001561,5720,568.3256,122164832,,,HMDB10383,0.475,0.4281,0.4686,1.5028,1.0086,0.3727,1.8049,0.9286,1.0292,0.8638,0.7488,1.0375,1.0329,1.2204,1.5565,0.9914,0.9008,1.4031
2869,2-palmitoleoylglycerol (16:1)*,Lipid,Monoacylglycerol,52432,LC/MS Neg,100008953,6016,253.2173,53480960,,,HMDB0011534,1.6031,1.0141,1.543,2.2033,1.0873,0.7243,2.6626,0.3669,0.3669,0.3669,0.9234,1.4773,0.6934,1.5171,0.4091,0.7432,0.9859,0.5278
2601,2-palmitoyl-GPC* (16:0)*,Lipid,Lysophospholipid,35253,LC/MS Neg,100001562,6215,570.3413,15061532,,,HMDB0061702,0.8814,0.8628,0.7771,1.1686,0.9583,0.6346,1.4546,1.0981,0.8751,0.9876,0.8283,1.1885,0.9958,1.1058,1.0042,1.0476,1.1113,1.2244
