PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,COMP ID,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,HMDB,CB41,CB42,CB43,CB56,CB58,CB59,CB61,CB62,CB63,CB46,CB47,CB48,CB49,CB50,CB51,CB52,CB53,CB54
2855,1-oleoylglycerol (18:1),Lipid,Monoacylglycerol,21184,LC/MS Neg,100000924,6650,281.2486,5283468,111-03-5,,HMDB0011567,55333916.00,53719888.00,60308164.00,87882056.00,97818888.00,65643460.00,160147232.00,72236648.00,106629648.00,60088004.00,48367684.00,1397901184.00,89959288.00,99216944.00,340228352.00,113418224.00,57081660.00,102763656.00
2602,1-palmitoleoyl-GPC* (16:1)*,Lipid,Lysophospholipid,33230,LC/MS Pos Late,100001511,1450,494.3241,24779461,,,HMDB0010383,389482.00,2803254.00,959871.94,1071212.00,3513482.25,1435955.00,1298671.13,1895095.00,4373626.00,335192.00,1111728.00,3021877.00,3996918.00,264011.00,3085764.00,1215574.00,722667.00,1053648.00
2852,1-palmitoleoylglycerol (16:1)*,Lipid,Monoacylglycerol,52431,LC/MS Neg,100008952,6094,253.2173,,,,,649412.00,728776.00,772285.00,1453417.00,2910303.00,1153090.00,2530696.00,646056.00,3875879.00,347888.00,327415.03,127246576.00,1983030.13,1111473.00,9071020.00,2194785.00,743600.00,2302860.00
2297,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),Lipid,Phosphatidylcholine (PC),52462,LC/MS Pos Late,100008914,2200,782.5694,10747814,35418-58-7,C05208,HMDB0007982,8986730.00,7583541.00,1744912.00,10125206.00,32750698.00,15472624.00,73150288.00,7052120.00,122815416.00,1032531.00,4453566.00,33053394.00,31656100.00,1091808.00,150319696.00,26903204.00,5637294.50,9467257.00
2416,1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*,Lipid,Phosphatidylethanolamine (PE),52464,LC/MS Pos Late,100008990,2250,740.5225,9546800,,C05210,HMDB0005323,1905206.00,547915.00,187440.00,1523673.00,6822662.00,2151566.00,15154054.00,780993.00,18786930.00,125824.99,607435.00,1746019.00,5535271.00,246755.00,22485940.00,5558726.00,725727.00,1542657.00
2539,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,Lipid,Phosphatidylinositol (PI),52467,LC/MS Pos Late,100008993,2567,876.5597,,,,HMDB0009789,,,,,494071.00,,1875691.00,,2140942.00,,,,151386.00,,1737100.00,103571.00,,
2293,1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*,Lipid,Phosphatidylcholine (PC),52454,LC/MS Pos Late,100008985,2285,784.5851,,,,,5533185.50,3896311.75,1393926.75,5716594.50,23675282.00,6430922.50,51354412.00,4549823.50,77111928.00,,2659768.50,14543673.00,22783044.00,,72574136.00,19656204.00,3928333.75,4587106.50
2303,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),Lipid,Phosphatidylcholine (PC),52610,LC/MS Pos Late,100008915,2055,806.5694,6441886,59403-54-2,,HMDB0007991,1753684.00,1891940.00,460131.00,2447977.00,6591923.00,2598125.00,13730469.00,879872.00,20987660.00,306776.00,752798.00,4901437.00,6613465.00,349448.00,22411794.00,4516852.00,982294.00,1247161.00
2418,1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*,Lipid,Phosphatidylethanolamine (PE),52465,LC/MS Pos Late,100008991,2160,764.5225,9546799,,,HMDB0008946,1053744.00,359920.00,,960320.00,3660482.00,1452728.00,8521779.00,289310.00,11789557.00,,241698.00,1079491.00,3491282.00,,11323363.00,2978515.00,299833.00,680376.00
2974,1-palmitoyl-2-linolenoyl-digalactosylglycerol (16:0/18:3),Lipid,Galactosyl Glycerolipids,54893,LC/MS Pos Late,100010875,2278,932.6305,,,,,,389395.00,333364.00,,246679.00,60070.00,82210.00,346689.00,,354198.00,227888.00,137649.00,182101.00,123002.00,107987.00,,206222.00,355744.00
2973,1-palmitoyl-2-linolenoyl-galactosylglycerol (16:0/18:3)*,Lipid,Galactosyl Glycerolipids,54900,LC/MS Pos Late,100010894,2455,770.5777,,,,,3163179.00,947990.00,138857.00,2311722.00,9306990.00,3202833.25,23343896.00,,30252780.00,,854199.94,2368453.00,8759141.00,,22648816.00,7969840.00,875980.00,1077164.00
2971,1-palmitoyl-2-linoleoyl-digalactosylglycerol (16:0/18:2)*,Lipid,Galactosyl Glycerolipids,54887,LC/MS Pos Late,100010874,2498,934.6462,,,,,987856.00,3870090.00,4415526.00,983338.00,3591239.00,1056614.00,1125139.00,4173336.00,1681477.00,3696695.00,2913104.00,1726316.00,2182664.00,1560346.00,2215214.00,1336857.00,2138132.00,3371123.00
2972,1-palmitoyl-2-linoleoyl-galactosylglycerol (16:0/18:2)*,Lipid,Galactosyl Glycerolipids,54901,LC/MS Pos Late,100010893,2731,772.5933,,,,,453550.00,834536.00,379873.00,432812.00,714562.00,406606.00,1227895.00,316727.00,1269556.00,1161213.00,651163.00,786540.00,1404925.00,767559.00,2087400.00,846359.00,480406.03,630477.00
2286,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),Lipid,Phosphatidylcholine (PC),42446,LC/MS Pos Late,1537,2160,758.5694,5287971,40811-94-7,,HMDB0007973,62577572.00,41184108.00,15449902.00,49921020.00,169613792.00,72369216.00,387033152.00,48793724.00,523325536.00,23648508.00,32620028.00,162361728.00,190709040.00,17907076.00,483274272.00,149919792.00,36106696.00,38221012.00
2410,1-palmitoyl-2-linoleoyl-GPE (16:0/18:2),Lipid,Phosphatidylethanolamine (PE),42449,LC/MS Pos Late,100001870,2350,716.5225,9546747,,,HMDB0005322,5832474.50,2626140.00,1317652.00,3400916.00,11631710.00,4122226.00,28599504.00,3228722.00,33942772.00,2862066.00,3455182.00,6547066.00,12195460.00,4309900.00,29225852.00,11562209.00,3076588.00,4618938.00
2536,1-palmitoyl-2-linoleoyl-GPI (16:0/18:2),Lipid,Phosphatidylinositol (PI),52450,LC/MS Pos Late,1528,2730,852.5597,46891795,,,HMDB0009784,536540.00,809432.00,246125.02,360697.03,613368.00,704367.00,2527571.00,,2291977.00,1248081.00,173804.00,571004.00,859103.00,200701.02,1584979.00,451495.00,,
2283,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),Lipid,Phosphatidylcholine (PC),52461,LC/MS Pos Late,1539,2450,760.5851,6436017,26853-31-6;26853-31-6,C13875,HMDB0007972,18083688.00,15307229.00,6476604.00,18546736.00,81357488.00,21184548.00,119592960.00,15497060.00,176877008.00,10186440.00,9867715.00,36835696.00,82731264.00,7695896.00,196590464.00,53758288.00,14478489.00,19948188.00
2408,1-palmitoyl-2-oleoyl-GPE (16:0/18:1),Lipid,Phosphatidylethanolamine (PE),19263,LC/MS Pos Late,1526,2600,718.5381,5283496,26662-94-2,,HMDB0005320,1381148.00,484709.97,159676.00,1137455.00,5410499.00,1153466.00,9000453.00,168855.00,11587971.00,,,,4205059.00,402005.00,10209821.00,3888349.00,373908.00,757963.00
2519,1-palmitoyl-2-oleoyl-GPG (16:0/18:1),Lipid,Phosphatidylglycerol (PG),52448,LC/MS Pos Late,100000641,3206,766.5593,70789105,,,,,,,295013.00,710138.00,225839.00,1704066.00,,2624570.00,108532.00,,104159.01,741783.00,,2671370.00,689119.00,338067.00,
2279,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*,Lipid,Phosphatidylcholine (PC),52470,LC/MS Pos Late,100008984,2200,732.5538,6443788,,,HMDB0007969,1980992.00,886749.94,433007.97,2386498.00,16247254.00,3645438.00,20058820.00,1545285.88,23557560.00,447649.00,903411.00,4460886.00,13669312.00,467740.03,40175856.00,10950419.00,1569815.00,3707587.00
2281,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),Lipid,Phosphatidylcholine (PC),52616,LC/MS Pos Late,100008921,2750,762.6007,24778686,59403-51-9,C03889,HMDB0007970,263964.00,194941.00,,375732.97,2782953.00,812449.00,3393928.00,265619.00,4109001.25,,,635528.00,2093204.88,,4892171.00,2328864.00,425138.00,509263.03
2993,1-palmitoyl-digalactosylglycerol (16:0)*,Lipid,Galactosyl Glycerolipids,62374,LC/MS Neg,100010890,5979,653.3754,,,,,428697.00,2499510.00,2827882.25,544833.00,2756728.00,565944.00,382939.00,4525257.00,3382398.00,868720.00,1735088.00,1804662.00,2426898.00,382422.00,662683.00,307354.00,1053905.00,1841146.00
2985,1-palmitoyl-galactosylglycerol (16:0)*,Lipid,Galactosyl Glycerolipids,62372,LC/MS Neg,100010885,6161,491.3226,10413348,,,,105616.00,169590.00,182664.00,84452.00,249167.00,131214.00,140274.00,536980.00,211732.98,421421.00,1060792.00,781643.00,655427.00,287901.00,157438.00,158362.00,202485.00,859093.00
2582,1-palmitoyl-GPA (16:0),Lipid,Lysophospholipid,34428,LC/MS Pos Late,100001445,1625,393.2401,6419701,17618-08-5,C04036,HMDB00327,,241065.02,102024.00,,,,,,,351211.00,127074.00,63248.00,112730.00,182447.00,,79918.00,,95433.00
2600,1-palmitoyl-GPC (16:0),Lipid,Lysophospholipid,33955,LC/MS Pos Late,100001263,1525,496.3398,86554,17364-16-8,C04102,HMDB0010382,26571000.00,135156544.00,58322748.00,76950576.00,192230144.00,98380048.00,83285512.00,132241392.00,304708320.00,35638252.00,60552804.00,211897296.00,202685712.00,20111260.00,189368144.00,85196984.00,65710060.00,46261192.00
2662,1-palmitoyl-GPE (16:0),Lipid,Lysophospholipid,35631,LC/MS Pos Late,100001567,1544,454.2928,9547069,53862-35-4,,HMDB0011503,3862155.00,4824714.00,3567445.00,5086940.00,22918948.00,7006751.00,14610684.00,12657300.00,32493916.00,7577403.00,10046333.00,25818908.00,17311764.00,5159905.00,36943984.00,15917892.00,11449620.00,8771230.00
2708,1-palmitoyl-GPG (16:0)*,Lipid,Lysophospholipid,45970,LC/MS Neg,100005717,5570,483.2728,3300276,,,,1188210.00,2512937.00,2278749.00,1651999.00,4510369.00,2356585.00,4689667.00,3198158.00,7796488.00,3592633.00,3410330.25,8861993.00,5334399.00,2563572.00,13581019.00,2232241.00,1450802.13,2182017.00
2717,1-palmitoyl-GPI* (16:0),Lipid,Lysophospholipid,35305,LC/MS Neg,100001655,5564,571.2889,71296207,,,HMDB0061695,2295471.00,2944181.00,3810521.25,2190216.00,4918780.00,3347296.00,6747097.00,3919931.25,4351963.00,6649793.00,3419680.00,8023849.50,4020426.00,3118725.00,10429122.00,3264740.00,1743503.00,1504683.00
2701,1-palmitoyl-GPS (16:0)*,Lipid,Lysophospholipid,46130,LC/MS Neg,100005805,5572,496.2681,9547100,,,,72470.00,92464.00,160228.00,249298.00,1029175.00,495752.00,899848.00,1974433.00,2308720.00,244060.00,1166844.00,1631796.00,1360471.00,325327.00,3746635.00,711546.00,808907.00,632686.00
2851,1-palmitoylglycerol (16:0),Lipid,Monoacylglycerol,21127,LC/MS Neg,100000827,6550,255.2329,14900,542-44-9,,HMDB0011564,18315934.00,21110312.00,23696416.00,41160092.00,35849504.00,40209116.00,54968004.00,23834444.00,76337000.00,36953480.00,19157628.00,327840800.00,72325680.00,29694536.00,141070608.00,31582188.00,26478008.00,29316492.00
2850,1-pentadecanoylglycerol (15:0),Lipid,Monoacylglycerol,47898,LC/MS Neg,100001431,6200,241.2173,190750,104140-07-0,,,340822.00,337086.00,248646.00,620119.00,896960.00,765867.06,1497294.13,704641.00,2291495.00,252892.00,534859.00,2200527.00,1108483.00,526993.00,5039875.00,781637.00,540890.00,688754.00
96,1-ribosyl-imidazoleacetate*,Amino Acid,Histidine Metabolism,61868,LC/MS Pos Early,100001668,2006,259.0925,440569,29605-99-0,C05131,HMDB0002331,1550275.00,519720.00,409712.03,1158114.00,574177.00,384790.00,347052.00,256711.02,592548.00,210414.00,360435.00,302233.00,440963.00,542972.00,490233.00,312189.00,345400.00,200099.00
2333,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),Lipid,Phosphatidylcholine (PC),42450,LC/MS Pos Late,100001869,2400,810.6007,16219824,35418-59-8,,HMDB0008048,6878950.00,3424740.00,685974.00,6976674.00,22980456.00,11092174.00,49462076.00,3867205.00,84444072.00,,2536147.00,18234116.00,24672836.00,387175.00,106304432.00,18477808.00,3849529.25,5870211.00
2438,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),Lipid,Phosphatidylethanolamine (PE),52447,LC/MS Pos Late,100008977,2475,768.5538,5289133,,C05210,HMDB0009003,14338426.00,4023625.00,1107029.00,10167504.00,37189976.00,14630342.00,77167240.00,3947236.00,106334584.00,303437.00,3429138.00,9052862.00,28585622.00,390401.00,107046312.00,29181248.00,3573045.00,6382558.00
2556,1-stearoyl-2-arachidonoyl-GPI (18:0/20:4),Lipid,Phosphatidylinositol (PI),52449,LC/MS Pos Late,100000616,3000,904.591,,383907-33-3,,HMDB0009815,594611.00,,,716712.00,2914878.00,1895388.00,7471360.00,,8874992.00,,,408742.00,1200647.00,,6501918.00,1825557.00,,
2508,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),Lipid,Phosphatidylserine (PS),52235,LC/MS Pos Late,100001872,2565,812.5436,24779545,,,HMDB0012383,75550.00,,,,301394.00,199228.00,1229765.00,,1340829.00,,,,176699.00,,1355378.00,274265.00,,
2339,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),Lipid,Phosphatidylcholine (PC),52611,LC/MS Pos Late,100008916,2300,834.6013,24778876,59403-52-0,,HMDB0008057,1277144.00,541652.00,64492.00,1758390.00,3867023.75,1835578.00,9836500.00,567790.00,14300798.00,,429805.00,2844840.00,4133555.75,,15692327.00,3143632.00,532927.00,691785.00
2442,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*,Lipid,Phosphatidylethanolamine (PE),52466,LC/MS Pos Late,100008992,2375,792.5538,9546798,,,HMDB0009012,3276844.00,1029253.94,170834.00,2822111.00,6934883.00,3715346.00,19196860.00,796595.94,26491550.00,68988.00,748529.00,2186353.00,6362305.00,,19024774.00,5404097.00,584023.00,1019341.06
2325,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,Lipid,Phosphatidylcholine (PC),52452,LC/MS Pos Late,100008980,2450,786.6007,6441487,,,HMDB0008039,51744864.00,23700676.00,7688624.00,44063788.00,150366528.00,51896312.00,351417600.00,30664198.00,504620064.00,8916879.00,23956662.00,105157264.00,162351424.00,8584629.00,507664544.00,135081856.00,30592044.00,31378684.00
2429,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,Lipid,Phosphatidylethanolamine (PE),52446,LC/MS Pos Late,100008976,2575,744.5538,9546749,,,HMDB0008994,21208668.00,6821826.00,2328531.00,15672876.00,54388640.00,18743808.00,117290792.00,8585935.00,163650688.00,1069426.00,6313260.00,18409304.00,51198052.00,1251511.00,134574208.00,48681424.00,8143986.00,7464800.00
2322,1-stearoyl-2-oleoyl-GPC (18:0/18:1),Lipid,Phosphatidylcholine (PC),52438,LC/MS Pos Late,100008904,2644,788.6164,24778825,56421-10-4,,HMDB0008038,5722433.00,2062976.00,669338.00,5985997.00,24530312.00,6200025.00,45115624.00,3462354.00,61572380.00,685125.00,2011288.00,10640931.00,22537934.00,515453.00,65338528.00,17400892.00,3858718.00,4223343.00
2425,1-stearoyl-2-oleoyl-GPE (18:0/18:1),Lipid,Phosphatidylethanolamine (PE),42448,LC/MS Pos Late,100001856,2950,746.5694,9546742,,,HMDB0008993,3802701.75,1112295.00,294217.00,2767657.00,11108131.00,2993901.75,23467740.00,1320501.00,29824852.00,,848180.00,2310392.00,9791905.00,96463.99,21050550.00,8196239.00,1188934.00,1271685.00
2505,1-stearoyl-2-oleoyl-GPS (18:0/18:1),Lipid,Phosphatidylserine (PS),19265,LC/MS Pos Late,100000639,3000,790.5593,9547087,,,HMDB0010163,323319.00,,,247703.02,960499.00,365551.00,3008269.00,,3740905.00,,,,948957.00,,2221749.00,910022.00,,
2611,1-stearoyl-GPC (18:0),Lipid,Lysophospholipid,33961,LC/MS Pos Late,100001271,1606,524.3711,497300,19420-57-6,,HMDB0010384,12187185.00,35478704.00,13109788.00,51765208.00,131499072.00,57443960.00,47935560.00,61281308.00,204821968.00,6230772.00,19399128.00,93220008.00,99704376.00,5276002.00,170191520.00,64531820.00,51226992.00,22189476.00
2669,1-stearoyl-GPE (18:0),Lipid,Lysophospholipid,42398,LC/MS Pos Late,100001461,1626,482.3241,9547068,69747-55-3,,HMDB0011130,19429936.00,17433304.00,8473043.00,29159732.00,112452336.00,39219704.00,64370696.00,40719936.00,154235808.00,7733180.00,16305292.00,95971192.00,76702848.00,6912440.00,185324704.00,75238928.00,52346376.00,20127532.00
2711,1-stearoyl-GPG (18:0),Lipid,Lysophospholipid,34437,LC/MS Neg,100001462,5816,511.3041,,,,,144397.00,174445.02,127272.00,440689.00,867966.00,412624.00,675425.00,587770.00,2384710.00,298805.00,1300908.00,2215953.00,1356950.00,264092.00,4050756.00,654962.00,423427.00,681209.00
2721,1-stearoyl-GPI (18:0),Lipid,Lysophospholipid,19324,LC/MS Neg,100000656,5794,599.3202,71581135;42607495,796963-93-4,,HMDB0240261,1290444.00,1859568.00,1488555.00,3304222.00,10679693.00,7639246.00,7836581.00,5349761.00,12360720.00,992238.06,1505189.00,6641190.00,5532121.00,590652.94,24908616.00,6323436.00,3401846.00,970048.00
2702,1-stearoyl-GPS (18:0)*,Lipid,Lysophospholipid,45966,LC/MS Neg,100004327,5800,524.2994,74819135,,,HMDB0061698,3034088.00,3963618.75,2098159.00,12592301.00,29553938.00,17669700.00,32586672.00,12827485.00,78060240.00,1245402.00,3237335.75,26033600.00,28445994.00,1434228.00,123175944.00,19248636.00,10480753.00,4321498.00
1531,10-heptadecenoate (17:1n7),Lipid,Long Chain Monounsaturated Fatty Acid,33971,LC/MS Neg,100001278,5555,267.233,5312435,29743-97-3,,HMDB0060038,1577799.00,1899351.00,2114870.00,3003810.00,4265559.00,2901481.00,5788254.00,2771450.00,6817623.50,2835487.00,3049752.00,40599104.00,4320266.00,2145857.00,15125646.00,3525944.25,2409046.00,2071289.13
1540,10-nonadecenoate (19:1n9),Lipid,Long Chain Monounsaturated Fatty Acid,33972,LC/MS Neg,100001277,5780,295.2643,5312513,73033-09-7,,HMDB0013622,1004832.06,1041785.00,1325128.00,1953063.00,2074420.00,2090104.00,3229678.00,1834435.00,3737473.00,1591119.00,1455341.00,27789728.00,2938492.00,1541483.00,10537830.00,2198595.00,1157782.00,906317.00
2030,"12,13-DiHOME",Lipid,"Fatty Acid, Dihydroxy",38395,LC/MS Neg,62,5137,313.2384,10236635,263399-35-5,C14829,HMDB0004705,1075659.00,878127.00,692464.00,612115.00,606547.00,437868.00,1500702.00,530953.00,346787.00,3623748.00,1697932.00,2060407.00,759788.00,1586028.00,1889041.00,1603256.00,868260.00,894385.94
3531,12-dehydrocholate,Lipid,Secondary Bile Acid Metabolism,44644,LC/MS Neg,100001072,4871,405.2646,6674,2458-08-4;2458-08-4,,HMDB00400,893476.00,,552242.63,94418.00,1354248.00,423902.00,234140.00,4871591.00,3640879.00,885971.31,12364150.00,4647338.00,2120446.00,5406041.00,1000748.50,3806211.00,8080350.00,7517275.00
3494,12-ketolithocholate,Lipid,Secondary Bile Acid Metabolism,63118,LC/MS Neg,100020859,5130,389.2697,3080612,5130-29-0,,HMDB0000328,174497.00,,,,503354.00,,,4407277.00,471867.00,347081.00,2391037.00,1122262.00,346371.00,1441468.00,247121.00,744449.06,,671396.00
2014,13-HODE + 9-HODE,Lipid,"Fatty Acid, Monohydroxy",37752,LC/MS Neg,100002196,5275,295.2283,5312830;1424;5282947;5282944;5282945,,"C14767,C14762","HMDB0004667,HMDB0004670",4680858.00,10913733.00,9305632.00,4639757.00,7963446.00,5036316.00,6577700.00,8473351.00,4962813.00,10481328.00,7809121.00,12925984.00,7199615.00,5023610.00,5158906.00,5738428.00,5763837.00,4384429.00
2010,16-hydroxypalmitate,Lipid,"Fatty Acid, Monohydroxy",39609,LC/MS Neg,100002953,5236.2,271.2279,10466,506-13-8,C18218,HMDB0006294,3322714.00,7479296.00,7713689.00,3031999.00,5170103.00,2802150.00,2214189.00,8014002.50,3320480.00,3352916.00,7663677.50,4187115.25,5714757.00,2530476.00,1267062.00,2882686.00,6058703.00,3098589.00
1653,18-methylnonadecanoate (i20:0),Lipid,"Fatty Acid, Branched",62781,LC/MS Neg,100019953,6170,311.2956,4383090,,,,154680.00,180987.00,298333.00,287433.00,278007.00,284817.00,554206.00,966773.00,494590.00,188583.00,360956.00,1022681.00,793987.00,238021.00,1014989.00,335212.00,254937.00,243679.00
4167,2'-deoxyadenosine,Nucleotide,"Purine Metabolism, Adenine containing",1553,LC/MS Pos Early,211,2252,252.1091,13730,16373-93-6,C00559,HMDB0000101,415730.00,291532.00,287416.00,372670.00,3464416.00,595210.00,1020936.00,509087.03,2745267.00,395081.00,6760690.00,3522533.00,3475593.00,3266754.00,1890494.00,788090.00,621920.00,1949918.00
4165,2'-deoxyadenosine 5'-monophosphate,Nucleotide,"Purine Metabolism, Adenine containing",46333,LC/MS Neg,100000485,1315,330.0609,12599,653-63-4,C00360,HMDB0000905,,95902.00,,,913377.00,,73361.00,,919259.00,,115273.00,391823.00,286187.00,,119258.00,78904.00,,50844.00
4260,2'-deoxycytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",15949,LC/MS Pos Early,100000125,2193,228.0979,13711,951-77-9,C00881,HMDB0000014,20191744.00,19933156.00,11564795.00,45753624.00,70223064.00,46207392.00,34373736.00,45662864.00,64055620.00,4681185.50,10074034.00,40089656.00,83596496.00,7888150.00,97614792.00,21366524.00,45842128.00,29098620.00
4258,dCMP,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",533,LC/MS Pos Early,298,975,308.0642,13945,1032-65-1,C00239,HMDB0001202,845898.00,2244309.00,874603.00,521622.00,19502092.00,2026922.00,2881227.00,1973544.00,18976790.00,132351.00,2524948.00,7584002.50,13496246.00,477338.00,6777571.00,2313157.00,1061194.00,2488721.00
4198,2'-deoxyguanosine,Nucleotide,"Purine Metabolism, Guanine containing",1411,LC/MS Neg,348,1700,266.0895,135398592,961-07-9,C00330,HMDB0000085,992710.00,1461356.00,745977.00,2817126.00,8402477.00,3097852.00,1983765.00,3898952.00,5859655.00,192689.00,1372310.00,4206690.00,9372645.00,595909.00,7817015.00,1399397.88,3031030.00,2259034.00
4125,2'-deoxyinosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",15076,LC/MS Neg,100000135,1688,251.0786,135398593,890-38-0,C05512,HMDB0000071,1159107.00,1706737.00,860889.00,3551088.00,9565102.00,3603173.25,2642920.00,4710146.00,7651438.00,168282.00,1305701.00,4532273.00,12309719.00,488957.00,10804898.00,1699262.00,4008474.00,2633572.00
4233,2'-deoxyuridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",52602,LC/MS Neg,536,1586,227.0673,13712,951-78-0,C00526,HMDB0000012,,29073.00,32442.00,440484.03,281668.00,64518.00,163096.00,492766.97,355512.00,102759.00,523906.00,466264.00,902285.00,165509.00,2508137.00,584917.00,1058014.00,323578.00
4262,2'-O-methylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",57554,LC/MS Pos Early,100010895,2411,258.1085,150971,2140-72-9,,,1394712.00,2456670.00,1663524.00,1965129.00,1837757.00,2035560.00,1660404.00,2547795.00,2754463.00,3520278.00,1630665.00,3767198.00,3155685.00,2449724.00,3825745.00,2728565.00,2993739.25,1704329.00
4221,2'-O-methyluridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",57655,LC/MS Neg,100010896,1831,257.0779,102212,2140-76-3,,,87684.00,182286.00,123381.00,136120.00,119531.00,131235.00,101111.00,255088.00,143389.00,366372.00,294597.00,355357.00,280387.00,442860.00,319850.00,208303.98,265226.00,176976.00
429,"2,3-dihydroxy-2-methylbutyrate",Amino Acid,"Leucine, Isoleucine and Valine Metabolism",57547,LC/MS Polar,100010869,1318,133.0506,301941,14868-24-7,,HMDB0029576,665057.00,407833.00,495312.00,525272.00,650955.00,368842.00,415487.00,609173.00,660475.00,533805.00,439737.00,520674.00,359140.00,524892.00,488941.00,743306.00,659346.00,569867.00
